Twitter Query: -filter:retweets -filter:replies from:narendramodi OR from:RahulGandhi OR from:ArvindKejriwal OR from:BJP4India OR from:INCIndia OR from:AamAadmiParty,,,,,,,,,,,User Details,,,,,,,,,
Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
2/13/2019,@BJP4India,BJP,"Daredevil from the money scheme, increased business # Modi4NewIndia",1095536793473044480,,https://pbs.twimg.com/media/DzQXtqQW0AEkxet.jpg,,948,1086,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/13/2019,@BJP4India,BJP,"New India's dream will come true, Modi government again and again. # Modi4NewIndia",1095534277096280065,,https://pbs.twimg.com/media/DzOA4gcXgAEBAL_.jpg,,3309,6232,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/13/2019,@BJP4India,BJP,A New India of safety and security for Women. #Modi4NewIndia,1095531760174153729,,https://pbs.twimg.com/media/DzQZmEsXcAAWUUL.jpg,,913,917,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/13/2019,@BJP4India,BJP,✓ Over 17 crore women got bank accounts under Jan Dhan Yojana. ✓ 10 crore women benefitted by MUDRA loan. ✓ 6 crore women living smoke-free lives under Ujjwala. ✓ More than 9 crore toilets built under Swachh Bharat. #Modi4NewIndia,1095531005203537921,,https://pbs.twimg.com/media/DzQXYufXcAEhbbH.jpg,,1418,1506,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/13/2019,@AamAadmiParty,AAP,"Today CM @arvindkejriwal & will launch the education reform ― Entrepreneurship 'Mindset' Curriculum'―to make students strive to become job givers instead of job seekers, think new, think big @Minister_Edu @msisodia's interaction with students about the same before its launch―",1095529661449162752,,pic.twitter.com/IdTZd47w8N,,323,745,Twitter Media Studio,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/13/2019,@BJP4India,BJP,A passion to transform... A pro-active government... A futuristic approach... An unmatched vision... We have every reason to believe that PM @narendramodi’s vision of a New India will indeed be a reality. #Modi4NewIndia,1095529495275147264,,https://pbs.twimg.com/media/DzOBIlIX0AI_glS.jpg,,2033,4105,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/13/2019,@BJP4India,BJP,"• For the first time, MSP of 22 crops set at 1.5 times the production cost. • More than 17 crore Soil Health Cards distributed. • Record food grain production in 2017-18. • Assured income support of Rs. 6,000/ year to small and marginal farmers. #Modi4NewIndia",1095529243709186048,,https://pbs.twimg.com/media/DzQW8IrXgAAsQrF.jpg,,1110,1344,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/13/2019,@BJP4India,BJP,The only principle of the Modi government: the creation of the new India. # Modi4NewIndia,1095527985359183874,,https://pbs.twimg.com/media/DzOAlPuWoAA9n9A.jpg,,2111,4074,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/13/2019,@BJP4India,BJP,Securing New India for a secure future. • Pakistani terrorists has been answered in the language they understand with surgical strikes. • 44 districts freed from the LWE-affected tag. • India successfully test-fired nuclear-capable missile Agni-5 #Modi4NewIndia,1095527230418182144,,https://pbs.twimg.com/media/DzQWmTkWoAEiFAb.jpg,,1115,1070,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/13/2019,@BJP4India,BJP,"Modi govt’s New India is a healthy India where everyone has access to affordable and quality healthcare services. Ayushman Bharat, price capping of essential medicines & implants and Jan Aushadhi are helping in realising this dream of New India. #Modi4NewIndia",1095526224028291073,,https://pbs.twimg.com/media/DzQTrq2WoAAKRFX.jpg,,1100,1401,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/13/2019,@ArvindKejriwal,Arvind Kejriwal,Countless freedom fighters laid down their lives for our freedom and democracy. We cannot forget their sacrifices and remain silent to the tyranny of any dictator. Join us for the Save Democracy Satyagraha at the historic Jantar Mantar today afternoon,1095526024392134656,,,,1993,8718,Twitter for iPhone,14449081,209,5858,✅,11/5/2011,India,"सब इंसान बराबर हैं, चाहे वो किसी धर्म या जाति के हों। हमें ऐसा भारत बनाना है जहाँ सभी धर्म और जाति के लोगों में भाईचारा और मोहब्बत हो, न कि नफ़रत और बैर हो।",http://www.AamAadmiParty.org,,View
2/13/2019,@BJP4India,BJP,"Turning aspirations into achievements, Modi govt has brought about many economic, political & societal transformations in the last 4.5 years. The nation stands on a strong foundation to build a New India by 2022. Find out more on #Modi4NewIndia in Your Voice section in NaMo App.",1095525720585957376,,https://pbs.twimg.com/media/DzQTUAUXcAUFHLP.jpg,,989,1166,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/13/2019,@AamAadmiParty,AAP,Remove dictatorship - save democracy Satyagraha to save the country's constitution and democracy #LoveDateTime: 13 February time: 12 noon,1095516549027262465,,https://pbs.twimg.com/media/DzQOfUKUcAAbHVn.jpg,,157,509,Twitter for Android,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/12/2019,@BJP4India,BJP,"""The ‘no integrity pact’ argument is belied by the fact that even in earlier purchases through inter-governmental agreement with Russia and the US, such pacts were not there."" Shri @arunjaitley demolishes falsehoods manufactured daily on Rafale. Read at",1095370700154535936,http://bit.ly/Mahajhootbandhan,https://pbs.twimg.com/media/DzOHdBxXcAA8E7t.jpg,,746,869,Twitter Media Studio,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/12/2019,@BJP4India,BJP,"""The entire pricing argument was factually wrong. The Rs. 30,000 crore favour to a private company is non-existent. The use of sliced document by a newspaper is unprecedented in the history."" Read Shri @arunjaitley's blog",1095369441116909570,http://bit.ly/Mahajhootbandhan,https://pbs.twimg.com/media/DzOGLLCWwAA4n0N.jpg,,787,959,TweetDeck,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/12/2019,@BJP4India,BJP,"“The dynast knows that his 500 crore vs 1600 crore kindergarten argument was a fictional story. Even before the contents of CAG report are known, a ‘Peshbandi’ attack on the institution of the CAG is launched."" From the desk of Shri @arunjaitley",1095368183521988610,http://bit.ly/Mahajhootbandhan,https://pbs.twimg.com/media/DzOGCUNWkAE9wWm.jpg,,823,975,TweetDeck,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/12/2019,@BJP4India,BJP,"“In modern world, aspirational societies abhor kingdoms. But the grand old party of Indian politics has sadly become a captive of a dynasty. When the dynast speaks lies, the ‘slave’ mentality of senior leaders join the chorus.” - Shri @arunjaitley",1095367427708182529,http://bit.ly/Mahajhootbandhan,https://pbs.twimg.com/media/DzOF24IXgAAcR_w.jpg,,746,873,TweetDeck,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/12/2019,@BJP4India,BJP,How many lies are necessary to be peddled to save a sinking dynasty? The latest is in relation to the present CAG and his participation in the decision making process of Rafale deal. Read Shri @arunjaitley’s blog demolishing this falsehood at,1095366172835545088,http://bit.ly/Mahajhootbandhan,https://pbs.twimg.com/media/DzOFooQWoAAFfJv.jpg,,823,1178,Twitter Web Client,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/12/2019,@narendramodi,Narendra Modi,"In Kurukshetra today, I had the opportunity to see glimpses of some of the toilets that have been painted. I was impressed, both by the dexterity of the artists and the passion towards cleanliness. Such awareness and efforts add valuable strength to the Swachh Bharat Mission.",1095361362757206017,,https://pbs.twimg.com/media/DzOBViDXcAMj4Fv.jpg,,6680,20243,Twitter for iPhone,45652862,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/12/2019,@narendramodi,Narendra Modi,"You’ve heard of many competitions but we’ve been having a unique one called the Swachh Sundar Shauchalaya, where toilets are to be painted. This fusion of art with cleanliness is commendable. In January, almost 1.3 crore toilets were painted. Well done to all those who took part!",1095361150504452096,,,,7183,27605,Twitter for iPhone,45652862,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/12/2019,@BJP4India,BJP,The BJP National President Shri @AmitShah ji will take holy baths at 11:30 in the morning and will participate in various Pujhan bases and programs with spiritual gurus and saints in the divine and grand kumbh in the city Prayagraj.,1095352050966237184,,https://pbs.twimg.com/media/DzN4k-CWwAEwpq1.jpg,,2567,4556,Twitter Web Client,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/12/2019,@BJP4India,BJP,"⚡ नारी तू नारायणी, where women are honoured, divinity blossoms. A compilation of how Modi government has been #EmpoweringNariShakti.",1095331692645093378,https://twitter.com/i/moments/1094555518981435394,,,1197,2236,TweetDeck,10503249,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/12/2019,@AamAadmiParty,AAP,"Where no work was done for 30 years, there are 149 lanes together in 3 colonies. : @ArvindKejriwal",1095320627680964609,,https://pbs.twimg.com/media/DzNcI0XUwAAzb1t.jpg,,316,995,Twitter Media Studio,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/12/2019,@AamAadmiParty,AAP,Delhi CM @ArvindKejriwal inaugurates development work in unauthorized colonies of Rohtas Nagar.,1095310053198901248,,https://pbs.twimg.com/media/DzNSmjuV4AA0cqV.jpg,,119,356,Twitter for Android,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
